,politician_name,politician_username,gender,party,tweet_text,tweet_retweet_count,tweet_favorite_count,Joy,IBM_text,Analytical,Sadness,Confident,Fear,Anger,Tentative
102,Sen. Lisa Murkowski,lisamurkowski,W,D,"Alaska's best-known sporting event, the Iditarod sled dog race officially gets underway from Willow today as the ra------ https://t--co/beTBFyXdNQ",25,112,0.585273,"Alaska's best-known sporting event, the Iditarod sled dog race officially gets underway from Willow today as the ra------ https://t--co/beTBFyXdNQ.",,,,,,
103,Sen. Lisa Murkowski,lisamurkowski,W,D,"Such a tremendous story about Kamaka Hepa of Utqiagvik, who with the support of his family is pursuing his dream of------ https://t--co/51Ry5qm5rj",5,19,0.816116,"Such a tremendous story about Kamaka Hepa of Utqiagvik, who with the support of his family is pursuing his dream of------ https://t--co/51Ry5qm5rj.",,,,,,
104,Sen. Lisa Murkowski,lisamurkowski,W,D,"Like many Alaskans, I'll be tracking #Iditarod2018 as the racers arrive at the check-points-- Keep up with your favo------ https://t--co/DvkFMQXpEr",15,46,,"Like many Alaskans, I'll be tracking #Iditarod2018 as the racers arrive at the check-points-- Keep up with your favo------ https://t--co/DvkFMQXpEr.",0.620279,,,,,
105,Sen. Lisa Murkowski,lisamurkowski,W,D,There's nothing quite like the sights and sounds at the Iditarod-- I had such a great time with the athletes (and mu------ https://t--co/xMNxNyDZzG,38,151,0.653829,There's nothing quite like the sights and sounds at the Iditarod-- I had such a great time with the athletes (and mu------ https://t--co/xMNxNyDZzG.,,,,,,
106,Sen. Lisa Murkowski,lisamurkowski,W,D,"It's that time of year again to watch the greatest race in the world-- I really enjoyed mingling with mushers, their------ https://t--co/OoQISDN7Qz",32,149,0.8726,"It's that time of year again to watch the greatest race in the world-- I really enjoyed mingling with mushers, their------ https://t--co/OoQISDN7Qz.",,,,,,
107,Sen. Lisa Murkowski,lisamurkowski,W,D,Proud to intro Military Hunger Prevention Act w/ Senators Duckworth &amp; Udall- legislation that will take a step in t------ https://t--co/qF3BekW7R5,13,42,0.744539,Proud to intro Military Hunger Prevention Act w/ Senators Duckworth &amp; Udall- legislation that will take a step in t------ https://t--co/qF3BekW7R5.,,,,,,
108,Sen. Lisa Murkowski,lisamurkowski,W,D,Our military families have enough to worry about as they defend our nation and shouldn't have to rely on food banks------ https://t--co/42VfIOkHUz,28,110,,,,,,,,
109,Sen. Lisa Murkowski,lisamurkowski,W,D,"RT @Ch2KTUU: The Iditarod ceremonial start is Saturday morning - here's all you need to know to watch it in person, from home, or at the re------",6,0,0.610674,"RT @Ch2KTUU: The Iditarod ceremonial start is Saturday morning - here's all you need to know to watch it in person, from home, or at the re------.",,,,,,
110,Sen. Lisa Murkowski,lisamurkowski,W,D,I chaired an Energy Cmte hearing today to examine opportunities to promote the cybersecurity and resiliency of our------ https://t--co/KuePjYIUSy,12,27,0.573469,I chaired an Energy Cmte hearing today to examine opportunities to promote the cybersecurity and resiliency of our------ https://t--co/KuePjYIUSy.,0.724236,,,,,
111,Sen. Lisa Murkowski,lisamurkowski,W,D,Always good to see fellow Alaskans-- Members of the Alaska Broadcasters Association got to see a behind the scenes l------ https://t--co/Xs5xUnhNOS,4,6,0.697673,Always good to see fellow Alaskans-- Members of the Alaska Broadcasters Association got to see a behind the scenes l------ https://t--co/Xs5xUnhNOS.,,,0.618451,,,
112,Sen. Lisa Murkowski,lisamurkowski,W,D,RT @EnergyGOP: Sen @LisaMurkowski: The issues of #electricity delivery and #energy reliability are not distinct - they're very much intertw------,6,0,,RT @EnergyGOP: Sen @LisaMurkowski: The issues of #electricity delivery and #energy reliability are not distinct - they're very much intertw------.,,,0.638987,,,
113,Sen. Lisa Murkowski,lisamurkowski,W,D,RT @EnergyGOP: Murkowski: We must determine what the next appropriate steps will be to further identify and prevent #cyber intrusions and i------,6,0,,,,,,,,
114,Sen. Lisa Murkowski,lisamurkowski,W,D,RT @EnergyGOP: Sen-- @LisaMurkowski's opening statement -https://t--co/irweMR9OMi,5,0,0.507484,"RT @EnergyGOP: Sen-- @LisaMurkowski's opening statement -https://t--co/irweMR9OMi. For the past month we have been celebrating Black History Month, acknowledging achievements by African Americans in------ https://t--co/Pts9Ytim1A.",,,,,,
115,Sen. Lisa Murkowski,lisamurkowski,W,D,"For the past month we have been celebrating Black History Month, acknowledging achievements by African Americans in------ https://t--co/Pts9Ytim1A",12,35,,,,,,,,
116,Sen. Lisa Murkowski,lisamurkowski,W,D,The Dept-- of the @Interior  announced the FY18 Abandoned Mine Land (AML) Reclamation Grants-- Alaska will receive $2------ https://t--co/dntTd5Q6Ky,16,11,,,,,,,,
117,Sen. Lisa Murkowski,lisamurkowski,W,D,Today I discussed the Supplemental Nutrition Assistance Program and the Commodity Supplemental Food Program with fo------ https://t--co/fssrOmZPvg,5,29,0.75781,"Special thanks to @ValdezMuseum for nominating me to receive the 2018 Award for Congressional Museum Day, today, fo------ https://t--co/cmJ0bUvmy6.",,,,,,
118,Sen. Lisa Murkowski,lisamurkowski,W,D,"Special thanks to @ValdezMuseum for nominating me to receive the 2018 Award for Congressional Museum Day, today, fo------ https://t--co/cmJ0bUvmy6",4,21,0.75781,"Special thanks to @ValdezMuseum for nominating me to receive the 2018 Award for Congressional Museum Day, today, fo------ https://t--co/cmJ0bUvmy6.",,,,,,
119,Sen. Lisa Murkowski,lisamurkowski,W,D,Pleased to see acquisition for a new polar icebreaker is advancing to a new phase where Navy&amp;CG can proceed with a------ https://t--co/LqjFdWjhiQ,9,19,0.789818,Pleased to see acquisition for a new polar icebreaker is advancing to a new phase where Navy&amp;CG can proceed with a------ https://t--co/LqjFdWjhiQ.,,,,,,
120,Sen. Lisa Murkowski,lisamurkowski,W,D,I have long fought to fund the acquisition of Arctic-capable icebreakers as a robust fleet is critical for @USCG to------ https://t--co/zzyIiZPVhg,13,41,,,,,,,,
121,Sen. Lisa Murkowski,lisamurkowski,W,D,"I am a longtime believer in the Alaska Military Youth Academy, so it's an honor to congratulate all 146 graduating------ https://t--co/4GdLNRycQU",7,33,0.516389,"I am a longtime believer in the Alaska Military Youth Academy, so it's an honor to congratulate all 146 graduating------ https://t--co/4GdLNRycQU.",,,0.618451,,,
122,Sen. Lisa Murkowski,lisamurkowski,W,D,"I recently visited the Juneau Housing First Facility, which offers housing for nearly a third of Juneau's chronical------ https://t--co/2EUf3X2DYU",15,83,,"I recently visited the Juneau Housing First Facility, which offers housing for nearly a third of Juneau's chronical------ https://t--co/2EUf3X2DYU.",,,,,,0.5538
123,Sen. Lisa Murkowski,lisamurkowski,W,D,"While in Juneau I was able to attend the Innovation Summit, a conference that brings hundreds of professionals from------ https://t--co/sIdmA9TZTr",6,24,,,,,,,,
124,Sen. Lisa Murkowski,lisamurkowski,W,D,Looks like Fur Rondy is off to a good start-- Nobody celebrates winter better than Alaskans-- https://t--co/h3F3KtMGkR,9,48,0.799203,Looks like Fur Rondy is off to a good start-- Nobody celebrates winter better than Alaskans-- https://t--co/h3F3KtMGkR.,,,,,,
125,Sen. Lisa Murkowski,lisamurkowski,W,D,"While I was in Juneau this weekend I had the opportunity to join the Alaska State Library, Archives &amp; Museum to rec------ https://t--co/jx7YQyhoM9",22,89,0.668823,"While I was in Juneau this weekend I had the opportunity to join the Alaska State Library, Archives &amp; Museum to rec------ https://t--co/jx7YQyhoM9.",,,,,,
126,Sen. Lisa Murkowski,lisamurkowski,W,D,Held a roundtable earlier today in Ketchikan focused on opportunities to improve access to the Tongass and how to b------ https://t--co/2IkTLTcON5,10,24,,,,,,,,
127,Sen. Lisa Murkowski,lisamurkowski,W,D,What more can we do to build a well-qualified Alaska workforce for the oil &amp; gas industry-- That's a question I'm as------ https://t--co/UIu6w2q9WP,6,14,,What more can we do to build a well-qualified Alaska workforce for the oil &amp; gas industry-- That's a question I'm as------ https://t--co/UIu6w2q9WP.,0.718038,,,,,
128,Sen. Lisa Murkowski,lisamurkowski,W,D,It's always good to be back at our State Capitol -- seeing so many familiar faces and meeting new ones-- It's so valu------ https://t--co/wFp2palXvN,8,39,0.55647,It's always good to be back at our State Capitol -- seeing so many familiar faces and meeting new ones-- It's so valu------ https://t--co/wFp2palXvN.,,,0.579436,,,
129,Sen. Lisa Murkowski,lisamurkowski,W,D,#SenateFashion doesn't have a thing on our Alaska reporters-- https://t--co/hvcBkYnCaG,9,90,,,,,,,,
130,Sen. Lisa Murkowski,lisamurkowski,W,D,Speaking now to the Alaska State Legislature-- Watch live here: https://t--co/I17YMhkXGV,5,15,,,,,,,,
131,Sen. Lisa Murkowski,lisamurkowski,W,D,"In Chugiak, I toured the Alaska Laborers Training School, an apprenticeship training facility where Alaskans are be------ https://t--co/GMwy839DM8",9,20,,,,,,,,
132,Sen. Lisa Murkowski,lisamurkowski,W,D,"Yesterday Alaska lost Roy S-- Ewan, a respected leader who spent the entirety of his life standing up for the Ahtna------ https://t--co/tuRAY233YM",5,33,,"Yesterday Alaska lost Roy S-- Ewan, a respected leader who spent the entirety of his life standing up for the Ahtna------ https://t--co/tuRAY233YM.",,0.598964,,,,
133,Sen. Lisa Murkowski,lisamurkowski,W,D,RT @alaskajensen: --@lisamurkowski stopped by our @ktva studio this evening https://t--co/r8ChwdkirR,2,0,,,,,,,,
134,Sen. Lisa Murkowski,lisamurkowski,W,D,Congrats to Anchorage local Kikkan Randall on bringing home the gold in the women's cross-country team sprint race-------- https://t--co/A2T5DvBw0A,12,59,0.68247,Congrats to Anchorage local Kikkan Randall on bringing home the gold in the women's cross-country team sprint race-------- https://t--co/A2T5DvBw0A.,,,,,,
135,Sen. Lisa Murkowski,lisamurkowski,W,D,"Congratulations to Juneau artist Michaela Goade whose illustrated book,  ""Shanyaak'utlaax: Salmon Boy"" recently won------ https://t--co/Xh7h4gNvyV",19,67,0.85628,"Congratulations to Juneau artist Michaela Goade whose illustrated book,  ""Shanyaak'utlaax: Salmon Boy"" recently won------ https://t--co/Xh7h4gNvyV.",0.560098,,,,,
136,Sen. Lisa Murkowski,lisamurkowski,W,D,"During my visit to Eagle River HS, I spoke to a student gov class &amp; learned more about an incredible Peer Leadershi------ https://t--co/w4PAoKi6ay",21,70,0.708392,"During my visit to Eagle River HS, I spoke to a student gov class &amp; learned more about an incredible Peer Leadershi------ https://t--co/w4PAoKi6ay.",0.653099,,,,,
137,Sen. Lisa Murkowski,lisamurkowski,W,D,It was great to meet with members of AK's Behavioral Health Assoc-- today-- Words can't express my gratitude for thei------ https://t--co/Boul2gn2iY,10,29,0.814644,It was great to meet with members of AK's Behavioral Health Assoc-- today-- Words can't express my gratitude for thei------ https://t--co/Boul2gn2iY.,,,,,,
138,Sen. Lisa Murkowski,lisamurkowski,W,D,In 2015 I introduced legislation to combat the multi-billion dollar threat posed by illegal fishing-- While passage------ https://t--co/tpNtHqZPqZ,9,43,,In 2015 I introduced legislation to combat the multi-billion dollar threat posed by illegal fishing-- While passage------ https://t--co/tpNtHqZPqZ.,,,,0.519887,,
139,Sen. Lisa Murkowski,lisamurkowski,W,D,Approximately 25% of the 120 million tons of seafood caught every year is illegally harvested-- This illegal fishing------ https://t--co/3Vq4iLiG4n,30,49,,,,,,,,
140,Sen. Lisa Murkowski,lisamurkowski,W,D,"Yesterday, the Alaska Chinese Association (ACA) hosted an amazing event to celebrate Chinese New Year and the ""Year------ https://t--co/Q1PMwTbxc6",11,25,0.934418,"Yesterday, the Alaska Chinese Association (ACA) hosted an amazing event to celebrate Chinese New Year and the ""Year------ https://t--co/Q1PMwTbxc6.",,,,,,
141,Sen. Lisa Murkowski,lisamurkowski,W,D,I hope everyone will take time today to commemorate the achievements of our country's presidents and how they have------ https://t--co/hEyIxRuV4y,31,138,0.668875,I hope everyone will take time today to commemorate the achievements of our country's presidents and how they have------ https://t--co/hEyIxRuV4y.,,,,,,0.525007
142,Sen. Lisa Murkowski,lisamurkowski,W,D,For 41 years Armed Services YMCA of AK has recognized AK's exceptional service members for their excellence in serv------ https://t--co/sCTOwcLrOD,13,25,,,,,,,,
143,Sen. Lisa Murkowski,lisamurkowski,W,D,"Special shoutout to Strands of Magic, a non-profit started by Holly Christensen &amp; Bree Hitchcock that creates yarn------ https://t--co/CwJj9RUNeS",24,62,0.778884,"Special shoutout to Strands of Magic, a non-profit started by Holly Christensen &amp; Bree Hitchcock that creates yarn------ https://t--co/CwJj9RUNeS.",,,,,,
144,Sen. Lisa Murkowski,lisamurkowski,W,D,Alongside Senator @brianschatz I introduced the Filipino Veterans Fairness Act of 2018-- This bipartisan legislation------ https://t--co/BgiUchQgvN,51,158,,,,,,,,
145,Sen. Lisa Murkowski,lisamurkowski,W,D,"I was glad to have a chance to meet w/ the ALS advocacy group ""More Than our Stories--"" We discussed a range of topi------ https://t--co/7UV1sFCMqs",13,40,0.581891,"I was glad to have a chance to meet w/ the ALS advocacy group ""More Than our Stories--"" We discussed a range of topi------ https://t--co/7UV1sFCMqs.",,,,,,
146,Sen. Lisa Murkowski,lisamurkowski,W,D,"The Alaska State Legislature honored Al Adams of Kotzebue, former state lawmaker who passed away in 2012, by naming------ https://t--co/I1f3GKmmLO",4,13,,"The Alaska State Legislature honored Al Adams of Kotzebue, former state lawmaker who passed away in 2012, by naming------ https://t--co/I1f3GKmmLO.",0.635961,0.756965,,,,
147,Sen. Lisa Murkowski,lisamurkowski,W,D,Congress must lift the cloud of uncertainty that is hovering over the Dreamers and ensure they no longer fear depor------ https://t--co/Xzwm8ezJEI,25,114,,,,,,,,
148,Sen. Lisa Murkowski,lisamurkowski,W,D,"The vast majority of Americans believe that the Dreamers, who were brought here by their parents, and raised here,------ https://t--co/l0RnAAb7k1",67,273,,"The vast majority of Americans believe that the Dreamers, who were brought here by their parents, and raised here,------ https://t--co/l0RnAAb7k1.",,,,,,0.525007
149,Sen. Lisa Murkowski,lisamurkowski,W,D,Extremely disappointed the Senate failed to advance our bipartisan proposal that provided both certainty for the Dr------ https://t--co/T03SeE4rZ2,33,119,,Extremely disappointed the Senate failed to advance our bipartisan proposal that provided both certainty for the Dr------ https://t--co/T03SeE4rZ2.,0.743104,0.776649,0.816764,,,
150,Sen. Lisa Murkowski,lisamurkowski,W,D,"In the Indian Affairs Oversight Hearing we focused on Native Americans &amp; the 2020 Census-- I asked Alaskan witness,------ https://t--co/DJtHpwQiXa",9,20,,,,,,,,
151,Sen. Lisa Murkowski,lisamurkowski,W,D,I joined a bipartisan group of Senators on leg-- to protect Dreamers &amp; strengthen border security-- I am encouraged b------ https://t--co/RqKCyIvN6Q,9,63,,,,,,,,
152,Sen. Lisa Murkowski,lisamurkowski,W,D,Education is key to Alaska's future-- Today I had the opportunity to speak to the National Indian Education Associat------ https://t--co/CWnmzXAq9G,12,31,,,,,,,,
